kz,effective_IR_CPT,target_effective_IR_CPT,objective
1.738721804511278,0.45327836266491367,0.564344187245019,0.012335617389658729
1.7428571428571427,0.45295710538668366,0.564344187245019,0.012407082004915498
1.7469924812030073,0.45263727700978956,0.564344187245019,0.012478433794301608
1.751127819548872,0.4523188684209876,0.564344187245019,0.012549672057625881
1.7552631578947366,0.4520018705808785,0.564344187245019,0.012620796113466025
1.7593984962406013,0.45168627452319793,0.564344187245019,0.012691805298837455
1.763533834586466,0.4513720713541174,0.564344187245019,0.012762698968867305
1.7676691729323306,0.45105925225155147,0.564344187245019,0.012833476496474166
1.7718045112781953,0.4507478084644723,0.564344187245019,0.012904137272053437
1.77593984962406,0.4504377313122323,0.564344187245019,0.012974680703167879
1.7800751879699246,0.45012901218389334,0.564344187245019,0.013045106214243582
1.7842105263157892,0.4498216425375626,0.564344187245019,0.013115413246271345
1.788345864661654,0.4495156138997377,0.564344187245019,0.013185601256512646
1.7924812030075186,0.44921091786465606,0.564344187245019,0.013255669718211219
1.7966165413533832,0.44890754609365335,0.564344187245019,0.013325618120309165
1.8007518796992479,0.4486054903145279,0.564344187245019,0.01339544596716807
1.8048872180451125,0.44830474232091133,0.564344187245019,0.013465152778295018
1.8090225563909772,0.4480052939716472,0.564344187245019,0.013534738088073
1.8131578947368419,0.44770713719017563,0.564344187245019,0.013604201445496037
1.8172932330827065,0.44741026396392364,0.564344187245019,0.013673542413909097
1.8214285714285712,0.4471146663437039,0.564344187245019,0.013742760570751876
1.8255639097744358,0.44682033644311775,0.564344187245019,0.013811855507307546
1.8296992481203005,0.4465272664379661,0.564344187245019,0.013880826828455378
1.8338345864661652,0.4462354485656657,0.564344187245019,0.013949674152427764
1.8379699248120298,0.4459448751246724,0.564344187245019,0.014018397110571254
1.8421052631578947,0.44565553847390954,0.564344187245019,0.014086995347111783
1.8462406015037593,0.4453674310322027,0.564344187245019,0.014155468518923917
1.850375939849624,0.44508054527772145,0.564344187245019,0.014223816295303738
1.8545112781954887,0.4447948737474252,0.564344187245019,0.014292038357745961
1.8586466165413533,0.4445104090365172,0.564344187245019,0.014360134399724408
1.862781954887218,0.44422714379790035,0.564344187245019,0.014428104126476991
